file_name,path,cluster_id,sample_rate,channels,sample_width,frame_count,duration_s,trimmed_duration_s,trim_start_frame,trim_end_frame,peak_abs,rms,crest_factor,zero_crossing_rate,silence_ratio,trimmed_fraction,burst_count,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,dominant_freq_hz,low_band_ratio,mid_band_ratio,high_band_ratio,provisional_tags
391.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/391.wav,0,44100,1,2,118250,2.68140589569161,2.6021315192743764,3451,118205,1.0,0.08546999841928482,11.700011916396237,0.11126521154512935,0.7814883720930232,0.02956448202959827,4,2358.3769305032006,3325.9534829344825,0.0667076468427914,674.2584228515625,0.025151587459850737,0.6325833109697352,0.3422651015704142,sustained|staccato|high-texture
3923.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/3923.wav,4,44100,1,2,46570,1.0560090702947846,0.7084353741496598,5522,36764,1.0,0.09842190891504288,10.1603394104375,0.13869741673645558,0.7597165557225681,0.32913893064204425,2,1426.2479175191695,1599.2470302551392,0.01335098350237827,295.01632417898986,0.003340658514928144,0.7339746479046041,0.26268469358046787,mid-length|high-texture|tonal
4081.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4081.wav,1,44100,1,2,161258,3.6566439909297053,3.5742857142857143,3571,161197,1.0,0.11605406552553177,8.616673577712804,0.18005419919755422,0.6304927507472498,0.022522913591883853,3,6630.637006266153,6683.963123492082,0.19606624607351217,202.54669189453125,0.2789266419554568,0.0632109800634053,0.6578623779811381,sustained|high-texture|noisy|buzzy
4089.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4089.wav,4,44100,1,2,46570,1.0560090702947846,0.8774149659863946,4178,42872,1.0,0.06929939240217209,14.43014094837369,0.12031609010285813,0.8383293966072579,0.1691217522009878,1,904.6622917902278,877.1576022728404,0.005050154091156042,482.09799968987437,0.10463819412134061,0.8374955956897301,0.05786621018892932,mid-length|single-roll|tonal
4128.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4128.wav,0,44100,1,2,78826,1.787437641723356,1.1428344671201813,7683,58082,1.0,0.05155482515692711,19.396826523145254,0.2183824928639391,0.8978129043716541,0.3606297414558648,2,2594.7624075315916,3703.9291464764187,0.08699561614199934,308.00611123236575,0.04532582565526763,0.5521393138769735,0.402534860467759,mid-length|high-texture|noisy|sparse|peaky|buzzy
4150.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4150.wav,4,44100,1,2,60906,1.3810884353741497,1.2447392290249433,5908,60801,1.0,0.10171808302402496,9.83109364894154,0.12888925375584928,0.8303943782221784,0.09872590549371163,1,886.7586968241184,788.5861381409361,0.002950013548854721,776.8695462080776,0.0986006269321753,0.8850348424539773,0.01636453061384732,mid-length|single-roll|tonal
4196.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4196.wav,4,44100,1,2,25066,0.568390022675737,0.3135600907029478,3281,17109,1.0,0.10684684664011002,9.35919057460141,0.1040095751047277,0.7996489268331605,0.44833639192531716,1,2330.4143561523897,2656.828095500972,0.05287818041515991,398.64767139137984,0.011685403999496502,0.5964310244198319,0.3918835715806717,micro-burst|high-texture
4307.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4307.wav,4,44100,1,2,53738,1.2185487528344672,0.5253514739229025,10706,33874,1.0,0.08355041593313217,11.968821325800809,0.08936114781249418,0.8500130261639808,0.5688711898470356,2,1029.8658845348234,1830.1737365751492,0.019368568618976175,1058.3390883977902,0.1319317447939342,0.8387616916214737,0.029306563584591987,mid-length|long-tail
434.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/434.wav,2,44100,1,2,344042,7.80140589569161,7.717074829931973,3701,344024,1.0,0.05141526460647583,19.44947687527895,0.11869515551925497,0.9432685544206812,0.01080972671941216,6,174.47303384613238,771.4098486913672,0.002543824368111012,49.12261962890625,0.9262102140711295,0.06887398267083719,0.004915803258033281,sustained|staccato|low-heavy|tonal|sparse|peaky
4431.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4431.wav,4,44100,1,2,64490,1.4623582766439909,0.9338321995464852,16113,57295,1.0,0.11675671488046646,8.564817886695279,0.1165470080168711,0.6013955652039076,0.361420375251977,2,1712.8397461432953,2133.6231027783006,0.028640732826652283,514.0109756689816,0.06968851719997655,0.673673241920836,0.2566382408791873,mid-length|high-texture
4649.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4649.wav,0,44100,1,2,35818,0.8121995464852608,0.53859410430839,5248,29000,1.0,0.06456274539232254,15.488808505948613,0.21182678616299522,0.8704282762856664,0.33686973030319955,1,1657.9019627274404,3385.1067339072742,0.05737152281130059,233.94240485011787,0.2112839367627109,0.6234814425240359,0.16523462071325312,mid-length|single-roll|buzzy
4659.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4659.wav,3,44100,1,2,32234,0.7309297052154196,0.15471655328798187,3442,10265,0.999969482421875,0.061096351593732834,16.367089954426188,0.12043557844445134,0.9073338710678166,0.7883290935037538,1,7856.606143641128,8227.537908447694,0.23578456217637198,329.63505789242265,0.04480507064806546,0.41250579188239617,0.5426891374695384,micro-burst|high-texture|noisy|long-tail|sparse
474.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/474.wav,4,44100,1,2,103914,2.356326530612245,1.783922902494331,13229,91900,1.0,0.0836467295885086,11.95504002271692,0.09979502083473675,0.8327366861058183,0.24292203168004312,3,641.2139871101085,1421.413335143575,0.01246201921882296,209.94873046875,0.4065238710260673,0.5514762936606947,0.04199983531323792,mid-length|low-heavy|tonal
4871.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4871.wav,1,44100,1,2,82410,1.8687074829931973,1.796077097505669,3203,82410,1.0,0.053103141486644745,18.831277623217385,0.26173112160079604,0.8509040165028516,0.03886664239776727,4,3962.0579565250127,4623.890382327858,0.1962829288895158,1061.1831665039062,0.009731914338630193,0.47750455554787363,0.5127635301134961,mid-length|staccato|high-texture|noisy|peaky|buzzy
4919.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4919.wav,0,44100,1,2,35818,0.8121995464852608,0.645374149659864,3018,31479,1.0,0.06385758519172668,15.659846782454888,0.10994779015551275,0.7911106147746942,0.20539951979451676,2,2393.5000244532375,3724.597933840073,0.08629729144244572,55.78159586802994,0.4597885075952468,0.1743748086897967,0.3658366837149564,mid-length|noisy
